TRANSACTION_ID,DATE,AMOUNT,ROUND,CATEGORY,STATUS,SOURCE,ORIGINAL_IG_INDEX,ORIGINAL_IG_ID,TARGET_COMPANY_ID,TARGET_COMPANY_NAME,INVESTORS_COUNT,INVESTOR_1_ID,INVESTOR_1_NAME,INVESTOR_1_ROLE,INVESTOR_2_ID,INVESTOR_2_NAME,INVESTOR_2_ROLE,INVESTOR_3_ID,INVESTOR_3_NAME,INVESTOR_3_ROLE,INVESTOR_4_ID,INVESTOR_4_NAME,INVESTOR_4_ROLE,INVESTOR_5_ID,INVESTOR_5_NAME,INVESTOR_5_ROLE,INVESTOR_6_ID,INVESTOR_6_NAME,INVESTOR_6_ROLE,INVESTOR_7_ID,INVESTOR_7_NAME,INVESTOR_7_ROLE,INVESTOR_8_ID,INVESTOR_8_NAME,INVESTOR_8_ROLE,INVESTOR_9_ID,INVESTOR_9_NAME,INVESTOR_9_ROLE,INVESTOR_10_ID,INVESTOR_10_NAME,INVESTOR_10_ROLE,INVESTOR_11_ID,INVESTOR_11_NAME,INVESTOR_11_ROLE,INVESTOR_12_ID,INVESTOR_12_NAME,INVESTOR_12_ROLE,INVESTOR_13_ID,INVESTOR_13_NAME,INVESTOR_13_ROLE,INVESTOR_14_ID,INVESTOR_14_NAME,INVESTOR_14_ROLE,INVESTOR_15_ID,INVESTOR_15_NAME,INVESTOR_15_ROLE,INVESTOR_16_ID,INVESTOR_16_NAME,INVESTOR_16_ROLE,INVESTOR_17_ID,INVESTOR_17_NAME,INVESTOR_17_ROLE,INVESTOR_18_ID,INVESTOR_18_NAME,INVESTOR_18_ROLE,INVESTOR_19_ID,INVESTOR_19_NAME,INVESTOR_19_ROLE,INVESTOR_20_ID,INVESTOR_20_NAME,INVESTOR_20_ROLE,INVESTOR_21_ID,INVESTOR_21_NAME,INVESTOR_21_ROLE,INVESTOR_22_ID,INVESTOR_22_NAME,INVESTOR_22_ROLE,INVESTOR_23_ID,INVESTOR_23_NAME,INVESTOR_23_ROLE
IG_430,09/11/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,430,2447,[791]TBC,Glorious,1,[517]TBC,Francisco Partners,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_431,09/11/2022,15.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,431,2449,[792]TBC,Snail,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_432,09/11/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,432,2450,[793]TBC,Sorare,1,[794]TBC,Lionel Messi,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_433,14/11/2022,0.0,seed,Early-stage investment,IMPORTED,InvestGame,433,2455,[795]TBC,Astrid Entertainment,3,[796]TBC,NetEase,lead,[797]TBC,Stardom,participant,[798]TBC,Tower 26,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_434,14/11/2022,0.0,seed,Early-stage investment,IMPORTED,InvestGame,434,2459,[799]TBC,Umuro Game,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_435,17/11/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,435,2467,[800]TBC,Digital Entertainment Asset,1,[801]TBC,Rakuten,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_436,17/11/2022,1.0,seed,Early-stage investment,IMPORTED,InvestGame,436,2472,[802]TBC,Pittsburgh Knights,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_437,18/11/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,437,2475,[803]TBC,Playpulse,1,[796]TBC,NetEase,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_438,21/11/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,438,2476,[804]TBC,Mirrativ,1,[805]TBC,BANDAI NAMCO Entertainment (021 Fund),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_439,22/11/2022,15.0,seed,Early-stage investment,IMPORTED,InvestGame,439,2480,[806]TBC,City State Entertainment,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_440,22/11/2022,15.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,440,2482,[807]TBC,Thirdverse,12,[808]TBC,MZ Web3 (lead),lead,[809]TBC,8DAO,participant,[810]TBC,B Dash Ventures,participant,[811]TBC,Double Jump.tokyo,participant,[812]TBC,Fenbushi Capital,participant,[813]TBC,Flick Shot,participant,[814]TBC,Holdem Capital,participant,[815]TBC,Kusabi,participant,[816]TBC,MZ Web3 fund,participant,[817]TBC,OKCoinJapan,participant,[818]TBC,Yield Guild Games,participant,[819]TBC,OKX Ventures.,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_441,24/11/2022,7.5,seed,Early-stage investment,IMPORTED,InvestGame,441,2485,[820]TBC,Midnight,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_442,29/11/2022,2.64,pipe,Public offering,IMPORTED,InvestGame,442,2489,[230]TBC,Flexion Mobile,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_443,30/11/2022,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,443,2491,[821]TBC,Fnatic,8,[822]TBC,Hivemind,lead,[718]TBC,GuildFi,participant,[823]TBC,IndiGG,participant,[824]TBC,Paribu Ventures,participant,[825]TBC,Polygon,participant,[826]TBC,Presto Labs,participant,[827]TBC,Trinito,participant,[828]TBC,WW ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_444,30/11/2022,3.0,undisclosed early-stage,Early-stage investment,IMPORTED,InvestGame,444,2492,[8]TBC,Gamerji,2,[829]TBC,GVFL,lead,[830]TBC,Unicorn India Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_445,02/12/2022,3.17,pipe,Public offering,IMPORTED,InvestGame,445,2496,[659]TBC,Wicket Gaming,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_446,09/12/2022,0.97,seed,Early-stage investment,IMPORTED,InvestGame,446,2510,[831]TBC,Skymap,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_447,12/12/2022,1.9,seed,Early-stage investment,IMPORTED,InvestGame,447,2511,[832]TBC,L3V3L,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_448,13/12/2022,1.7,seed,Early-stage investment,IMPORTED,InvestGame,448,2513,[833]TBC,Brag House,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_449,14/12/2022,10.0,seed,Early-stage investment,IMPORTED,InvestGame,449,2515,[834]TBC,Digital Entertainment Asset (DEA),1,[835]TBC,LDA Capital,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_450,16/12/2022,0.99,seed,Early-stage investment,IMPORTED,InvestGame,450,2518,[22]TBC,Gamelancer,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_451,20/12/2022,1.18,seed,Early-stage investment,IMPORTED,InvestGame,451,2522,[836]TBC,Bit Fry Game Studios,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_452,20/12/2022,0.04,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,452,2523,[837]TBC,Idle King,1,[838]TBC,Wicket Gaming,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_453,29/12/2022,100.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,453,2533,[839]TBC,Shortcake - Welcome to Bloxburg (IP sale),1,[749]TBC,Embracer Group (STO: EMBRAC B),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_454,02/01/2023,50.0,series a,Early-stage investment,IMPORTED,InvestGame,454,2535,[840]TBC,SuperPlay,6,[841]TBC,Key1 Capital (lead),lead,[842]TBC,NFX,participant,[843]TBC,83NORTH,participant,[844]TBC,General Catalyst,participant,[845]TBC,vgames,participant,[846]TBC,O.G. Tech Partners,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_455,09/01/2023,408.9,pipe,Public offering,IMPORTED,InvestGame,455,2540,[89]TBC,Bilibili (NASDAQ: BILI),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_456,10/01/2023,0.0,seed,Early-stage investment,IMPORTED,InvestGame,456,2549,[847]TBC,Maverick Games,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_457,18/01/2023,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,457,2569,[848]TBC,"N4G.com, FilmWatch, TechSpy, AnimeShinbun (HAVA Media)",1,[849]TBC,BGFG,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_458,20/01/2023,0.0,seed,Early-stage investment,IMPORTED,InvestGame,458,2575,[850]TBC,Games United,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_459,26/01/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,459,2589,[851]TBC,AMT Games,1,[448]TBC,MGVC (MY.GAMES),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_460,27/01/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,460,2592,[852]TBC,Mega Cat Studios,1,[853]TBC,Skybound Entertainment,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_461,01/02/2023,3.9,pipe,Public offering,IMPORTED,InvestGame,461,2602,[250]TBC,Motorsport Games (NASDAQ: MSGM),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_462,02/02/2023,3.39,pipe,Public offering,IMPORTED,InvestGame,462,2606,[250]TBC,Motorsport Games (NASDAQ: MSGM),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_463,03/02/2023,4.03,pipe,Public offering,IMPORTED,InvestGame,463,2607,[250]TBC,Motorsport Games (NASDAQ: MSGM),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_464,06/02/2023,6.5,seed,Early-stage investment,IMPORTED,InvestGame,464,2613,[854]TBC,SCUTI,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_465,09/02/2023,0.05,seed,Early-stage investment,IMPORTED,InvestGame,465,2624,[855]TBC,Making Fun,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_466,14/02/2023,2.4,pipe,Public offering,IMPORTED,InvestGame,466,2633,[856]TBC,Gfinity(LON: GFIN),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_467,17/02/2023,0.25,seed,Early-stage investment,IMPORTED,InvestGame,467,2642,[857]TBC,77Studios,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_468,21/02/2023,0.34,seed,Early-stage investment,IMPORTED,InvestGame,468,2653,[858]TBC,Sundog,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_469,22/02/2023,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,469,2654,[859]TBC,IndiGG,1,[860]TBC,Kratos Studios,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_470,22/02/2023,11.0,seed,Early-stage investment,IMPORTED,InvestGame,470,2656,[861]TBC,Midnight Society,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_471,23/02/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,471,2658,[862]TBC,Bedtime Digital Games,1,[643]TBC,Ghost Ship Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_472,23/02/2023,20.0,seed,Early-stage investment,IMPORTED,InvestGame,472,2659,[863]TBC,Kratos Gamer Network (KGeN),5,[864]TBC,Accel (lead),lead,[865]TBC,Prosus Ventures,participant,[866]TBC,Courtside Ventures,participant,[867]TBC,Nexus Venture Partners,participant,[868]TBC,Nazara,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_473,24/02/2023,0.3,seed,Early-stage investment,IMPORTED,InvestGame,473,2662,[869]TBC,E-GO APP,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_474,28/02/2023,13.0,seed,Early-stage investment,IMPORTED,InvestGame,474,2666,[870]TBC,Avalon Corp,13,[871]TBC,BITKRAFT Ventures,lead,[488]TBC,HASHED,participant,[872]TBC,Delphi Digital,participant,[873]TBC,Mechanism Capital (lead),participant,[363]TBC,Coinbase Ventures,participant,[818]TBC,Yield Guild Games,participant,[874]TBC,Merit Circle,participant,[875]TBC,Avocado Guild,participant,[876]TBC,Morning Star Ventures,participant,[137]TBC,Kevin Lin,participant,[877]TBC,Charlie Songhurst,participant,[878]TBC,Dennis Fong,participant,[879]TBC,Robin Jung,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_475,03/03/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,475,2676,[880]TBC,Longjiang Network,1,[881]TBC,Riot Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_476,03/03/2023,5.0,seed,Early-stage investment,IMPORTED,InvestGame,476,2677,[882]TBC,Kohort,3,[883]TBC,AlbionVC,lead,[884]TBC,Eurazeo (lead),participant,[885]TBC,Triple Point Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_477,07/03/2023,5.5,seed,Early-stage investment,IMPORTED,InvestGame,477,2681,[886]TBC,Encultured AI,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_478,07/03/2023,0.5,seed,Early-stage investment,IMPORTED,InvestGame,478,2683,[887]TBC,Ocean Drive Studio,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_479,09/03/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,479,2688,[888]TBC,ImbaTV,1,[889]TBC,Huya (Tencent),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_480,10/03/2023,3.0,seed,Early-stage investment,IMPORTED,InvestGame,480,2690,[890]TBC,Grid Rival,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_481,13/03/2023,0.1,seed,Early-stage investment,IMPORTED,InvestGame,481,2692,[891]TBC,immersionED,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_482,13/03/2023,6.0,seed,Early-stage investment,IMPORTED,InvestGame,482,2693,[892]TBC,Jungle,10,[871]TBC,BITKRAFT Ventures,lead,[893]TBC,Framework Ventures (lead),participant,[894]TBC,32bit Ventures,participant,[872]TBC,Delphi Digital,participant,[895]TBC,Fourth Revolution Capital,participant,[896]TBC,Karatage,participant,[897]TBC,Monoceros,participant,[898]TBC,Norte Ventures,participant,[899]TBC,Snackclub,participant,[900]TBC,Stateless Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_483,13/03/2023,1.0,fixed income,Public offering,IMPORTED,InvestGame,483,2695,[901]TBC,Swarmio Media (CNSX: SWRM),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_484,13/03/2023,0.8,pipe,Public offering,IMPORTED,InvestGame,484,2696,[901]TBC,Swarmio Media (CNSX: SWRM),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_485,16/03/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,485,2707,[902]TBC,DeepMotion,1,[777]TBC,Bandai Namco Entertainment (TYO: 7832),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_486,16/03/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,486,2709,[903]TBC,SuperGaming,1,[777]TBC,Bandai Namco Entertainment (TYO: 7832),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_487,17/03/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,487,2711,[904]TBC,Bravo Ready,1,[905]TBC,Aptos,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_488,23/03/2023,0.0,undisclosed early-stage,Early-stage investment,IMPORTED,InvestGame,488,2729,[906]TBC,now.gg,1,[907]TBC,Megazone Cloud,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_489,28/03/2023,0.0,series e,Late-stage investment,IMPORTED,InvestGame,489,2736,[908]TBC,Daily E-Sports,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_490,29/03/2023,1.0,seed,Early-stage investment,IMPORTED,InvestGame,490,2738,[909]TBC,Heroic Group,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_491,30/03/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,491,2739,[904]TBC,Bravo Ready,1,[910]TBC,Magic Eden,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_492,07/04/2023,3.84,seed,Early-stage investment,IMPORTED,InvestGame,492,2756,[911]TBC,Bebopbee,4,[912]TBC,BITKRAFT Ventures (lead),lead,[866]TBC,Courtside Ventures,participant,[913]TBC,Andover,participant,[914]TBC,Goal Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_493,07/04/2023,9.59,pipe,Public offering,IMPORTED,InvestGame,493,2757,[915]TBC,Engine gaming and media (TSXV: GAME),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_494,19/04/2023,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,494,2772,[638]TBC,Aquiris,1,[219]TBC,Epic Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_495,20/04/2023,0.0,seed,Early-stage investment,IMPORTED,InvestGame,495,2776,[916]TBC,Gomble,1,[917]TBC,Binance Labs,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_496,20/04/2023,2.0,series a,Early-stage investment,IMPORTED,InvestGame,496,2777,[430]TBC,Kong Studios,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_497,21/04/2023,2.2,seed,Early-stage investment,IMPORTED,InvestGame,497,2780,[918]TBC,Character Bank,5,[919]TBC,FreakOut Shinsei Fund,lead,[361]TBC,NetEase,participant,[920]TBC,Drecom,participant,[921]TBC,Sawada Investment,participant,[922]TBC,SMBC Venture Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_498,21/04/2023,9.5,seed,Early-stage investment,IMPORTED,InvestGame,498,2781,[923]TBC,MetaGravity.org,13,[924]TBC,Spartan Group,lead,[925]TBC,Xiamen Venture Capital,participant,[926]TBC,Sino Global Capital,participant,[927]TBC,Asset Management Arm,participant,[928]TBC,Market One Capital,participant,[929]TBC,Moon Pay,participant,[930]TBC,EX Capital,participant,[928]TBC,Market One Capital,participant,[931]TBC,MoonPay,participant,[932]TBC,Gravity Fund,participant,[933]TBC,Perridon Holdings,participant,[934]TBC,Cogitent Ventures,participant,[935]TBC,Mulana Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_499,21/04/2023,1.0,seed,Early-stage investment,IMPORTED,InvestGame,499,2782,[936]TBC,SuperDuperSecret,10,[937]TBC,Round 13 Digital Asset Fund,lead,[874]TBC,Merit Circle,participant,[825]TBC,Polygon,participant,[938]TBC,Solana,participant,[939]TBC,Overwolf,participant,[940]TBC,Big Brain Holdings,participant,[627]TBC,LD Capital,participant,[941]TBC,Sebastien Borget,participant,[942]TBC,Gabby Dizon,participant,[943]TBC,Cristian Manea,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_500,24/04/2023,2.57,series a,Early-stage investment,IMPORTED,InvestGame,500,2784,[944]TBC,CharacterBank,5,[919]TBC,FreakOut Shinsei Fund,lead,[361]TBC,NetEase,participant,[945]TBC,Dricom,participant,[921]TBC,Sawada Investment,participant,[922]TBC,SMBC Venture Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_501,25/04/2023,4.4,seed,Early-stage investment,IMPORTED,InvestGame,501,2785,[946]TBC,Cosmic Launge,1,[947]TBC,Transcend Fund,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_502,25/04/2023,0.03,m&a minority,M&A,IMPORTED,InvestGame,502,2786,[948]TBC,MindArk,1,[949]TBC,Mindark Group's Profit Sharing Foundation,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_503,28/04/2023,8.5,seed,Early-stage investment,IMPORTED,InvestGame,503,2788,[950]TBC,Bigbrain,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_504,28/04/2023,43.5,pipe,Public offering,IMPORTED,InvestGame,504,2790,[951]TBC,Starbreeze (STO:STARB),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_505,04/05/2023,2.0,seed,Early-stage investment,IMPORTED,InvestGame,505,2795,[952]TBC,Medieval Empires,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_506,05/05/2023,5.12,pipe,Public offering,IMPORTED,InvestGame,506,2797,[953]TBC,Rivalry (CVE: RVLY),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_507,07/05/2023,3.0,seed,Early-stage investment,IMPORTED,InvestGame,507,2798,[954]TBC,Place War,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
